URL,Ratings,Reviews,Product Rating,Brand,Price,XS,S,M,L,XL,XXL
https://www.flipkart.com/product/p/itme?pid=AZTGXATXG93KBKGK,3,0,4.7,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGGF9MQSNGFA7D,3,0,2.3,FashFun,399,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZEYXRXNZ4USC,3 ,0 ,2.3,FashFun,499,#N/A,#N/A,Yes,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREHFSFHW3T46FMW,3 ,0 ,4,FashFun,449,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREHFSFH5FBFDBEC,3 ,0 ,4,FashFun,449,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH2TSCAUBHPZRA,3 ,0 ,5,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGHWHYWAJRZFXQ,3 ,1 ,2.7,FashFun,499,Yes,Yes,#N/A,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMGKMNFESBMGECB,3 ,0 ,3.3,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMGPZC62HRVCFHJ,3 ,2 ,2.3,FashFun,449,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=NSTGMF4U9DESGZCH,3 ,0 ,4,FashFun,625,#N/A,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGJFG9AGYG26DT,3 ,1 ,3,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TROGTUJP7QG4VWSK,3 ,1 ,1.3,FashFun,475,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TROGVFVHZXGTWWKD,3 ,1 ,1.3,FashFun,425,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGPZFCRCTWFFYW,3 ,1 ,4.3,FashFun,399,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGGGHGHHVB5HPGQ,3 ,0 ,4.3,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGGGSHGRHCDJRKK,3 ,0 ,3,FashFun,389,Yes,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREFGKDRDJ7WMFFY,3 ,1 ,3,Serein,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGEYTX5TSAGNZR,3 ,0 ,2.7,Serein,339,Yes,Yes,#N/A,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPFVXB96N7ZWFXH,3 ,0 ,3.3,Serein,399,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGFGJH3YSGDRYR,3 ,0 ,3.7,Serein,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH4QH8FNVERTFF,4 ,0 ,3.5,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGYZY4SSMZVWDR,3 ,0 ,4.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPHYVXUGK9C9UGQ,3 ,0 ,3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH2TTY6GPQ2GWH,3 ,0 ,2.7,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH4KJHNVCAHGYF,3 ,0 ,1,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH4KJHJ8Y6RVWR,3 ,0 ,1,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH4KJHFEDVGZMT,3 ,0 ,1,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH4KJHGUUNT3EF,3 ,0 ,1,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH4KJH92URHMRR,3 ,0 ,1,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH4TSNQNCKHZ9P,3 ,0 ,3.7,FashFun,609,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH4KJHTUWQRHP9,3 ,0 ,1,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH4KJHGNHZMCFK,3 ,0 ,1,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZ7YPJ3B3QNHJ,1 ,1 ,1,FashFun,499,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGHDXH8DA9XXXG,1 ,1 ,1,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGZER7NDGW5B8P,0,0,3.3,FashFun,399,Yes,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGZER7P3SAQCU8,0,0,3.3,FashFun,489,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGZER7JAZJVCWW,0,0,3.3,FashFun,399,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGZER7AYH4FNQN,0,0,3.3,FashFun,399,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZEHR2AAPYYFZ,0,0,3.3,FashFun,499,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZEHRPMJ8UUSH,0,0,3.3,FashFun,339,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZEHRHPWEJWQU,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZEHRCXBGBGNH,0,0,3.3,FashFun,339,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZEHRZTQYCZGZ,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZEHRGFU2JGFF,0,0,3.3,FashFun,399,#N/A,Yes,Yes,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGGZEKWU9B4VHP8,0,0,3.3,FashFun,389,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGGZEKVTNHDFN85,0,0,3.3,FashFun,389,#N/A,Yes,Yes,Yes,Yes,Yes
https://www.flipkart.com/product/p/itme?pid=AZTH3J9YXGBNEBQU,0,0,3.3,FashFun,399,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGUC3KAZ5PP48E,0,0,3.3,FashFun,489,Yes,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGU852HN3NZBDZ,0,0,3.3,FashFun,399,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH3J8ZQMZTF4HA,0,0,3.3,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHH2AZVGBS7ZAAZ,0,0,3.3,FashFun,775,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHH2AZWKTRWA5TH,0,0,3.3,FashFun,899,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHH2AZWQUJRTZGQ,0,0,3.3,FashFun,749,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHH2BYFH3YGS85F,0,0,3.3,FashFun,899,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHH2GGP74HU4TKU,0,0,3.3,FashFun,999,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHH2GGPFKBRDABW,0,0,3.3,FashFun,749,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHH2GGQPFJBDYXB,0,0,3.3,FashFun,899,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHH2GGP2RFFXZZ3,0,0,3.3,FashFun,899,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTHFBDEQYCRJZQY,0,0,3.3,FashFun,399,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGVGEYADDMT6GT,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGVGEYDQMZW2VJ,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGU98MY6ZJJKFJ,0,0,3.3,FashFun,399,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH4QHKTAF2BXEP,0,0,3.3,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGGWER3BQ3MDHKY,0,0,3.3,FashFun,389,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGGXZ35WTPUGTZF,0,0,3.3,FashFun,389,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGGXZ35JVRSZBUD,0,0,3.3,FashFun,389,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGVE29HGCEAZGH,0,0,3.3,FashFun,399,Yes,#N/A,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGVHFUJXFZZZ9W,0,0,3.3,FashFun,399,Yes,Yes,#N/A,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGVHFVKUHGQ9ZG,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGX2W4PHVFU67U,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGX37ZVGMU5GF3,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGX6JMHZTCBZTH,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGX6NDPEZMXQKH,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGX6NDZYKXHYEW,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGXZ2PGDECZ9GP,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGHMUZ9DXFJPG2,0,0,3.3,FashFun,489,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGMGPBGKRTG8QV,0,0,3.3,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGMENFXNNRAAUP,0,0,3.3,FashFun,399,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGU853XZ4KDZ2J,0,0,3.3,FashFun,489,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGSKUYFTRVSTCR,0,0,3.3,FashFun,399,Yes,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGU852GUYGTPNW,0,0,3.3,FashFun,489,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGYQ5WGFVDVQ4J,0,0,3.3,FashFun,399,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTGYJH3WJT8VN6J,0,0,3.3,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTHYZ7PW8ZHGX6H,0,0,3.3,FashFun,399,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTHYUMXG2SCVS37,0,0,3.3,FashFun,399,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTHFSFYWT7HY86C,0,0,3.3,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTHFSFYNFZKYRX6,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTHFS5VQZHFN94B,0,0,3.3,FashFun,399,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTHFYTDZDEUAT9E,0,0,3.3,FashFun,599,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTHFSFYFHVG3FZ7,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTHFZJ5AC8V4S4N,0,0,3.3,FashFun,899,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTHFYT6PKJ4TRKH,0,0,3.3,FashFun,599,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH3CJF46VKCZWA,0,0,3.3,FashFun,599,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH3CJFQHZXYZBN,0,0,3.3,FashFun,599,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHH4W8G8FJPHWPK,0,0,3.3,FashFun,749,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHH4W9YGEVHYBXC,0,0,3.3,FashFun,749,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH4B49ZZS84ZK3,0,0,3.3,FashFun,399,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH48ZPFVUEKCDY,0,0,3.3,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH49YHPC57F3FQ,3,0,3.7,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH4TTFSNPGMQSF,5,0,3,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH53XERCGK8SAX,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH53XEKSDEFWZB,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH53Y7ZHD3PJFW,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH5Q8TUYZWM38K,0,0,3.3,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH5Q8SFUZH6AWK,0,0,3.3,FashFun,599,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH5Q8STCNWPKHG,0,0,3.3,FashFun,489,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH5Q8THMZDHZF6,0,0,3.3,FashFun,599,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGKFDC6EYYYSNZ,0,0,3.3,FashFun,489,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGGF9HKXCHHKX6,0,0,3.3,FashFun,399,Yes,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGJFDZWAZT3YXS,0,0,3.3,FashFun,449,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGKFDFRYFAGRPF,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGKFDCXHMGZGGB,0,0,0,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGHRA2RBY6VGYB,0,0,3.3,FashFun,339,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGHRA3HTHYVZEB,0,0,3.3,FashFun,339,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGHRA2UZBPGH55,0,0,3.3,FashFun,339,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGMFKXEKNSTPYM,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGMFKZJYWKQVHV,0,0,0,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGM7YFDCKKDHD2,0,0,0,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGM7XFBCUG7QXJ,0,0,3.3,FashFun,399,#N/A,#N/A,#N/A,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZFDYBYAJGZEH,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZ7F73GKFTSTC,0,0,3.3,FashFun,499,#N/A,Yes,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZCG9BZK5ZE9X,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZCG9WMGVBF2Z,0,0,3.3,FashFun,399,#N/A,#N/A,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZFY7UZTSRSZN,0,0,3.3,FashFun,339,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZEYXP7QSGFQ5,0,0,3.3,FashFun,499,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZEYXQ2UNBCA7,0,0,3.3,FashFun,339,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGZFY9WUAMZCX3,0,0,0,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGRMFGQFFH2YEH,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGRMFZCVQJH9HZ,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGRMFJAHHUWNWB,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGSJS8GUSZ7GFZ,0,0,3.3,FashFun,399,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGSJT82GCRN2VN,0,0,3.3,FashFun,399,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGU85HRNAXBJQC,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGTAGYNXGZ9TQJ,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGTAGYXTHQCRRQ,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGWTYQMWBHRCXJ,0,0,3.3,FashFun,619,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGXM3QF7RZUR2G,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGXM3VBNN37D5Z,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGXM3QUTYGQTVD,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGYZY4RF2FQGGY,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGYZY4PWHE38EU,0,0,3.3,FashFun,339,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGYPRVEG6FJGFR,0,0,3.3,FashFun,339,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGYZY4FZEFSCG3,0,0,3.3,FashFun,449,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREHYUN4EPNNZCJK,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREHYUZ2NAXPZBDP,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREHYUN4Y8PQC2DH,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREHYUN4CZTHFXUD,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREHYUZFH6D64MP6,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREHFSFB4GQEUYG7,0,0,3.3,FashFun,449,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH23AB9PD6RPYD,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH2TU5HPW64JUX,0,0,3.3,FashFun,619,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH2TU6HFXZHTSQ,0,0,3.3,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH2TSGUC8DH5E7,0,0,3.3,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH3BZX9A3J4AHS,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH3CGDKHGS4YV4,0,0,3.3,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH3BZXGRMA9NWM,0,0,3.3,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH3CGNKQNAWFYZ,0,0,3.3,FashFun,449,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH3BZXSWCHETXJ,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH48Y6GGH8HVS6,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH48Y6NM3JQEWJ,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH48YFG5BG2HHJ,0,0,3.3,FashFun,619,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH48ZHZGCAKGCP,0,0,3.3,FashFun,449,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH543GZ6ZWGM5Z,0,0,3.3,FashFun,449,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH543H8HHG49NY,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGHWHW6HAGBNRK,0,0,0,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGHWGEZNGKXAPS,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGGZ6ZHFS9FZAAR,0,0,3.3,FashFun,389,Yes,Yes,Yes,Yes,Yes,Yes
https://www.flipkart.com/product/p/itme?pid=RUGGX9MHWNGNHDGG,0,0,3.3,FashFun,389,Yes,#N/A,Yes,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=BZRGXN4ARAPV4WYH,0,0,3.3,FashFun,379,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=BZRGXN4A7CW85QEN,0,0,3.3,FashFun,379,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMGKG7GWB5YEF3S,0,0,3.3,FashFun,449,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMGHQ53VMSGNYHX,0,0,3.3,FashFun,449,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH2V2WHQUVWXUC,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,Yes
https://www.flipkart.com/product/p/itme?pid=KTAGZCK5BRCRVSZG,0,0,3.3,FashFun,450,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=KTAGSJT4ZYHK9GDE,0,0,3.3,FashFun,450,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
